date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:19:02	20005/20005	---M--	200	added ('OK')	application/javascript	etag:%224e25-601ddc24e2fc4%22	https://themesflat.co/html/jobtex/javascript/jquery.fancybox.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/jquery.fancybox.js	(from https://themesflat.co/html/jobtex/Home-02.html)
00:19:03	394614/394614	---M--	200	added ('OK')	image/jpeg	etag:%2260576-601ddd49d890b%22	https://themesflat.co/html/jobtex/images/review/thumbv3.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumbv3.jpg	(from https://themesflat.co/html/jobtex/Home-02.html)
00:19:04	6320/6320	---M--	200	added ('OK')	image/jpeg	etag:%2218b0-601ddd06e8c89%22	https://themesflat.co/html/jobtex/images/review/client.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/client.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:04	6699/6699	---M--	200	added ('OK')	image/png	etag:%221a2b-601ddd2034b88%22	https://themesflat.co/html/jobtex/images/review/icon4.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/icon4.png	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:04	183618/183618	---M--	200	added ('OK')	image/jpeg	etag:%222cd42-601ddd475d0e7%22	https://themesflat.co/html/jobtex/images/review/thumbv2.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumbv2.jpg	(from https://themesflat.co/html/jobtex/Home-02.html)
00:19:05	96175/96175	---M--	200	added ('OK')	image/png	etag:%22177af-601ddd42f2aab%22	https://themesflat.co/html/jobtex/images/review/thumb4.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumb4.png	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:05	44524/44524	---M--	200	added ('OK')	image/jpeg	etag:%22adec-601ddd239b573%22	https://themesflat.co/html/jobtex/images/review/lo1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo1.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:07	46526/46526	---M--	200	added ('OK')	image/jpeg	etag:%22b5be-601ddd24efada%22	https://themesflat.co/html/jobtex/images/review/lo2.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo2.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:08	36593/36593	---M--	200	added ('OK')	image/jpeg	etag:%228ef1-601ddd2554c11%22	https://themesflat.co/html/jobtex/images/review/lo3.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo3.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:09	48550/48550	---M--	200	added ('OK')	image/jpeg	etag:%22bda6-601ddd26de124%22	https://themesflat.co/html/jobtex/images/review/lo4.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo4.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:09	48704/48704	---M--	200	added ('OK')	image/jpeg	etag:%22be40-601ddd273ff92%22	https://themesflat.co/html/jobtex/images/review/lo5.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo5.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:10	30685/30685	---M--	200	added ('OK')	image/jpeg	etag:%2277dd-601ddd2966080%22	https://themesflat.co/html/jobtex/images/review/lo6.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo6.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:12	4294/4294	---M--	200	added ('OK')	image/jpeg	etag:%2210c6-601ddd4ca271b%22	https://themesflat.co/html/jobtex/images/review/user1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/user1.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:12	79694/79694	---M--	200	added ('OK')	image/png	etag:%221374e-601ddd3f07f6f%22	https://themesflat.co/html/jobtex/images/review/thumb-review.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumb-review.png	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:12	4730/4730	---M--	200	added ('OK')	image/jpeg	etag:%22127a-601ddd4e1d5b5%22	https://themesflat.co/html/jobtex/images/review/user2.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/user2.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:12	5113/5113	---M--	200	added ('OK')	image/jpeg	etag:%2213f9-601ddd4f9da3f%22	https://themesflat.co/html/jobtex/images/review/user3.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/user3.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:13	4341/4341	---M--	200	added ('OK')	image/jpeg	etag:%2210f5-601ddd512ffda%22	https://themesflat.co/html/jobtex/images/review/user4.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/user4.jpg	(from https://themesflat.co/html/jobtex/home-03.html)
00:19:13	2179/2179	---M--	200	added ('OK')	image/png	etag:%22883-601ddd30fb783%22	https://themesflat.co/html/jobtex/images/review/shape3.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/shape3.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:15	2270/2270	---M--	200	added ('OK')	image/png	etag:%228de-601ddd324975a%22	https://themesflat.co/html/jobtex/images/review/shape4.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/shape4.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:15	104037/104037	---M--	200	added ('OK')	image/png	etag:%2219665-601ddd451fce1%22	https://themesflat.co/html/jobtex/images/review/thumb6.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumb6.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:16	114719/114719	---M--	200	added ('OK')	image/png	etag:%221c01f-601ddd4337840%22	https://themesflat.co/html/jobtex/images/review/thumb5.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumb5.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:17	10903/10903	---M--	200	added ('OK')	image/png	etag:%222a97-601ddd2f885ea%22	https://themesflat.co/html/jobtex/images/review/shape.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/shape.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:17	79962/79962	---M--	200	added ('OK')	image/png	etag:%221385a-601ddd3ebeb8a%22	https://themesflat.co/html/jobtex/images/review/thumb2.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumb2.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:18	211894/211894	---M--	200	added ('OK')	image/jpeg	etag:%2233bb6-601ddc8c96c9e%22	https://themesflat.co/html/jobtex/images/job/img-home-1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/job/img-home-1.jpg	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:18	6129/6129	---M--	200	added ('OK')	image/png	etag:%2217f1-601ddd1bc2463%22	https://themesflat.co/html/jobtex/images/review/icon1.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/icon1.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:23	99362/99362	---M--	200	added ('OK')	image/png	etag:%2218422-601ddd40f8111%22	https://themesflat.co/html/jobtex/images/review/thumb22.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/thumb22.png	(from https://themesflat.co/html/jobtex/home-05.html)
00:19:23	70766/70766	---M--	200	added ('OK')	image/jpeg	etag:%221146e-601ddd29dcee0%22	https://themesflat.co/html/jobtex/images/review/lo7.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo7.jpg	(from https://themesflat.co/html/jobtex/home-05.html)
00:19:24	21977/21977	---M--	200	added ('OK')	image/jpeg	etag:%2255d9-601ddd2b1ef4d%22	https://themesflat.co/html/jobtex/images/review/lo8.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo8.jpg	(from https://themesflat.co/html/jobtex/home-05.html)
00:19:25	241650/241650	---M--	200	added ('OK')	image/png	etag:%223aff2-601ddd2c5ae13%22	https://themesflat.co/html/jobtex/images/review/lo9.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/lo9.png	(from https://themesflat.co/html/jobtex/home-04.html)
00:19:25	23448/23448	---M--	200	added ('OK')	application/javascript	etag:%225b98-601ddc295dbb9%22	https://themesflat.co/html/jobtex/javascript/maps.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/maps.js	(from https://themesflat.co/html/jobtex/home-06.html)
00:19:26	6262/6262	---M--	200	added ('OK')	application/javascript	etag:%221876-601ddc21e8c40%22	https://themesflat.co/html/jobtex/javascript/infobox.min.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/infobox.min.js	(from https://themesflat.co/html/jobtex/home-06.html)
00:19:27	20657/20657	---M--	200	added ('OK')	application/javascript	etag:%2250b1-601ddc29e635b%22	https://themesflat.co/html/jobtex/javascript/marker.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/marker.js	(from https://themesflat.co/html/jobtex/home-06.html)
00:19:28	838/838	---M--	200	added ('OK')	image/png	etag:%22346-601ddd21ab3d1%22	https://themesflat.co/html/jobtex/images/review/icon6.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/icon6.png	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:28	1775/1775	---M--	200	added ('OK')	image/png	etag:%226ef-601ddd2180837%22	https://themesflat.co/html/jobtex/images/review/icon5.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/icon5.png	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:29	32715/32715	---M--	200	added ('OK')	image/png	etag:%227fcb-601ddd2ce128c%22	https://themesflat.co/html/jobtex/images/review/map.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/map.png	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:32	4647/4647	---M--	200	added ('OK')	image/jpeg	etag:%221227-601ddd52b6ddc%22	https://themesflat.co/html/jobtex/images/review/user6.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/user6.jpg	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:32	4757/4757	---M--	200	added ('OK')	image/jpeg	etag:%221295-601ddd52f80d9%22	https://themesflat.co/html/jobtex/images/review/user7.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/user7.jpg	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:36	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:19:37%20GMT	https://themesflat.co/html/jobtex/home-01.htm	C:/project/HangkhongWork/themesflat.co/html/jobtex/home-01.e6.delayed	(from https://themesflat.co/html/jobtex/home-10.html)
00:19:39	241763/241763	---M--	200	added ('OK')	image/jpeg	etag:%223b063-601ddc629a904%22	https://themesflat.co/html/jobtex/images/blog/news-03.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/blog/news-03.jpg	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:39	352377/352377	---M--	200	added ('OK')	image/jpeg	etag:%2256079-601ddc5ffb68f%22	https://themesflat.co/html/jobtex/images/blog/news-02.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/blog/news-02.jpg	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:40	327405/327405	---M--	200	added ('OK')	image/jpeg	etag:%224feed-601ddc5dacd2f%22	https://themesflat.co/html/jobtex/images/blog/news-01.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/blog/news-01.jpg	(from https://themesflat.co/html/jobtex/home-07.html)
00:19:42	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:19:43%20GMT	https://themesflat.co/html/jobtex/$	C:/project/HangkhongWork/themesflat.co/html/jobtex/$.e9.delayed	(from https://themesflat.co/html/jobtex/jobs-single.html)
00:19:43	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:19:44%20GMT	https://themesflat.co/html/jobtex/stylesheets/jobs.css	C:/project/HangkhongWork/themesflat.co/html/jobtex/stylesheets/jobs.ea.delayed	(from https://themesflat.co/html/jobtex/employers_grid.html)
00:19:44	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:19:45%20GMT	https://themesflat.co/html/jobtex/javascript/range-side.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/range-side.eb.delayed	(from https://themesflat.co/html/jobtex/employers_grid.html)
00:19:46	160083/160083	---M--	200	added ('OK')	image/jpeg	etag:%2227153-601ddd38159d6%22	https://themesflat.co/html/jobtex/images/review/singlejob.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/singlejob.jpg	(from https://themesflat.co/html/jobtex/jobs-single.html)
00:19:46	16325/16325	---M--	200	added ('OK')	application/javascript	etag:%223fc5-601ddc2794f02%22	https://themesflat.co/html/jobtex/javascript/jquery.theia.sticky.js.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/jquery.theia.sticky.js.js	(from https://themesflat.co/html/jobtex/employers-grid-sidebar.html)
00:19:46	606527/606527	---M--	200	added ('OK')	application/javascript	etag:%229413f-601ddc2325aa5%22	https://themesflat.co/html/jobtex/javascript/jquery-ui.min.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/jquery-ui.min.js	(from https://themesflat.co/html/jobtex/find-jobs-grid.html)
00:19:47	17263/17263	---M--	200	added ('OK')	image/jpeg	etag:%22436f-601ddd759d18a%22	https://themesflat.co/html/jobtex/images/user/avatar/img-5.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/user/avatar/img-5.jpg	(from https://themesflat.co/html/jobtex/employers-single.html)
00:19:48	4976/4976	---M--	200	added ('OK')	image/jpeg	etag:%221370-601ddd7530b23%22	https://themesflat.co/html/jobtex/images/user/avatar/image-04.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/user/avatar/image-04.jpg	(from https://themesflat.co/html/jobtex/employers-single.html)
00:19:48	2412/2412	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2015%20Aug%202024%2017:19:49%20GMT	https://themesflat.co/html/jobtex/dashboard/term-of-use.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/term-of-use.html	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:50	79717/79717	---M-Z	200	added ('OK')	text/html	etag:%2213765-601ddc0252f03-gzip%22	https://themesflat.co/html/jobtex/dashboard/employer-profile-setting.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/employer-profile-setting.html	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:50	74609/74609	---M-Z	200	added ('OK')	text/html	etag:%2212371-601ddc009465c-gzip%22	https://themesflat.co/html/jobtex/dashboard/employer-post-new-job.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/employer-post-new-job.html	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:50	72635/72635	---M-Z	200	added ('OK')	text/html	etag:%2211bbb-601ddbf871997-gzip%22	https://themesflat.co/html/jobtex/dashboard/employer-applicants-jobs.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/employer-applicants-jobs.html	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:50	6748/6748	---M--	200	added ('OK')	image/jpeg	etag:%221a5c-601ddc7a142f4%22	https://themesflat.co/html/jobtex/images/dashboard/user-1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/user-1.jpg	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:51	8002/8002	---M--	200	added ('OK')	image/jpeg	etag:%221f42-601ddc7b4abc9%22	https://themesflat.co/html/jobtex/images/dashboard/user-2.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/user-2.jpg	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:52	4972/4972	---M--	200	added ('OK')	image/jpeg	etag:%22136c-601ddc7b82e3d%22	https://themesflat.co/html/jobtex/images/dashboard/user-3.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/user-3.jpg	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:52	7985/7985	---M--	200	added ('OK')	image/jpeg	etag:%221f31-601ddc7ccdb4c%22	https://themesflat.co/html/jobtex/images/dashboard/user-4.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/user-4.jpg	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:53	10961/10961	---M--	200	added ('OK')	application/javascript	etag:%222ad1-601ddc1b10c89%22	https://themesflat.co/html/jobtex/javascript/area-datetime.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/area-datetime.js	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:53	1799/1799	---M--	200	added ('OK')	application/javascript	etag:%22707-601ddc205a13d%22	https://themesflat.co/html/jobtex/javascript/dropdown.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/dropdown.js	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:54	7471/7471	---M--	200	added ('OK')	application/javascript	etag:%221d2f-601ddc205149c%22	https://themesflat.co/html/jobtex/javascript/dashboard-menu.min.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/dashboard-menu.min.js	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:54	1727/1727	---M--	200	added ('OK')	application/javascript	etag:%226bf-601ddc1ed4aaa%22	https://themesflat.co/html/jobtex/javascript/dashboard-menu.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/dashboard-menu.js	(from https://themesflat.co/html/jobtex/dashboard/employer-dashboard.html)
00:19:55	17685/17685	---M--	200	added ('OK')	image/jpeg	etag:%224515-601ddd709c503%22	https://themesflat.co/html/jobtex/images/user/avatar/avt-thumb-01.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/user/avatar/avt-thumb-01.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:19:56	6747/6747	---M--	200	added ('OK')	image/jpeg	etag:%221a5b-601ddcf777595%22	https://themesflat.co/html/jobtex/images/review/can1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can1.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:19:57	4956/4956	---M--	200	added ('OK')	image/jpeg	etag:%22135c-601ddcffc7cd5%22	https://themesflat.co/html/jobtex/images/review/can2.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can2.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:19:58	8424/8424	---M--	200	added ('OK')	image/png	etag:%2220e8-601ddd0101873%22	https://themesflat.co/html/jobtex/images/review/can3.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can3.png	(from https://themesflat.co/html/jobtex/candidate.html)
00:19:59	6832/6832	---M--	200	added ('OK')	image/jpeg	etag:%221ab0-601ddd0136fee%22	https://themesflat.co/html/jobtex/images/review/can4.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can4.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:19:59	6428/6428	---M--	200	added ('OK')	image/jpeg	etag:%22191c-601ddd028152d%22	https://themesflat.co/html/jobtex/images/review/can5.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can5.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:19:59	5700/5700	---M--	200	added ('OK')	image/jpeg	etag:%221644-601ddd02a8247%22	https://themesflat.co/html/jobtex/images/review/can6.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can6.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:20:00	4933/4933	---M--	200	added ('OK')	image/jpeg	etag:%221345-601ddd03fa86e%22	https://themesflat.co/html/jobtex/images/review/can7.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can7.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:20:00	6793/6793	---M--	200	added ('OK')	image/jpeg	etag:%221a89-601ddd04209d1%22	https://themesflat.co/html/jobtex/images/review/can8.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can8.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:20:00	5122/5122	---M--	200	added ('OK')	image/jpeg	etag:%221402-601ddd056beaf%22	https://themesflat.co/html/jobtex/images/review/can9.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can9.jpg	(from https://themesflat.co/html/jobtex/candidate.html)
00:20:00	7381/7381	---M--	200	added ('OK')	image/jpeg	etag:%221cd5-601ddcf7ccccb%22	https://themesflat.co/html/jobtex/images/review/can10.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can10.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:01	9174/9174	---M--	200	added ('OK')	image/jpeg	etag:%2223d6-601ddcf919919%22	https://themesflat.co/html/jobtex/images/review/can11.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can11.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:02	9131/9131	---M--	200	added ('OK')	image/jpeg	etag:%2223ab-601ddcf98a1e9%22	https://themesflat.co/html/jobtex/images/review/can12.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can12.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:02	8623/8623	---M--	200	added ('OK')	image/jpeg	etag:%2221af-601ddcfb190d4%22	https://themesflat.co/html/jobtex/images/review/can13.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can13.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:02	8625/8625	---M--	200	added ('OK')	image/jpeg	etag:%2221b1-601ddcfc76e94%22	https://themesflat.co/html/jobtex/images/review/can14.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can14.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:03	14861/14861	---M--	200	added ('OK')	image/jpeg	etag:%223a0d-601ddcfe4b6cc%22	https://themesflat.co/html/jobtex/images/review/can15.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can15.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:03	6760/6760	---M--	200	added ('OK')	image/jpeg	etag:%221a68-601ddcfe11518%22	https://themesflat.co/html/jobtex/images/review/can16.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can16.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:03	9830/9830	---M--	200	added ('OK')	image/jpeg	etag:%222666-601ddcff842c9%22	https://themesflat.co/html/jobtex/images/review/can17.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/can17.jpg	(from https://themesflat.co/html/jobtex/candidate-grid.html)
00:20:04	23618/23618	---M--	200	added ('OK')	application/javascript	etag:%225c42-601ddc1d647f1%22	https://themesflat.co/html/jobtex/javascript/cadidate-map.js	C:/project/HangkhongWork/themesflat.co/html/jobtex/javascript/cadidate-map.js	(from https://themesflat.co/html/jobtex/candidate-top-map.html)
00:20:05	55693/55693	---M--	200	added ('OK')	image/jpeg	etag:%22d98d-601ddd709c8eb%22	https://themesflat.co/html/jobtex/images/user/avatar/avt-author-1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/user/avatar/avt-author-1.jpg	(from https://themesflat.co/html/jobtex/candidate-single.html)
00:20:05	53566/53566	---M--	200	added ('OK')	image/jpeg	etag:%22d13e-601ddd08e035b%22	https://themesflat.co/html/jobtex/images/review/cv1.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv1.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:06	49636/49636	---M--	200	added ('OK')	image/jpeg	etag:%22c1e4-601ddd1753006%22	https://themesflat.co/html/jobtex/images/review/cv3.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv3.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:06	59177/59177	---M--	200	added ('OK')	image/jpeg	etag:%22e729-601ddd0cbc81e%22	https://themesflat.co/html/jobtex/images/review/cv2.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv2.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:07	58263/58263	---M--	200	added ('OK')	image/jpeg	etag:%22e397-601ddd0eb0458%22	https://themesflat.co/html/jobtex/images/review/cv4.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv4.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:09	45290/45290	---M--	200	added ('OK')	image/jpeg	etag:%22b0ea-601ddd10a63ba%22	https://themesflat.co/html/jobtex/images/review/cv5.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv5.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:10	57320/57320	---M--	200	added ('OK')	image/jpeg	etag:%22dfe8-601ddd154b763%22	https://themesflat.co/html/jobtex/images/review/cv6.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv6.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:10	60068/60068	---M--	200	added ('OK')	image/jpeg	etag:%22eaa4-601ddd173b51c%22	https://themesflat.co/html/jobtex/images/review/cv7.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv7.jpg	(from https://themesflat.co/html/jobtex/sample-cv.html)
00:20:11	82909/82909	---M-Z	200	added ('OK')	text/html	etag:%22143dd-601ddbf43ea16-gzip%22	https://themesflat.co/html/jobtex/dashboard/candidates-overview.html	C:/project/HangkhongWork/themesflat.co/html/jobtex/dashboard/candidates-overview.html	(from https://themesflat.co/html/jobtex/dashboard/candidates-dashboard.html)
00:20:11	47201/47201	---M--	200	added ('OK')	image/jpeg	etag:%22b861-601ddd078f4a4%22	https://themesflat.co/html/jobtex/images/review/cv-avt.jpg	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/review/cv-avt.jpg	(from https://themesflat.co/html/jobtex/cv-details.html)
00:20:12	2700/2700	---M--	200	added ('OK')	image/png	etag:%22a8c-601ddc6d62218%22	https://themesflat.co/html/jobtex/images/dashboard/logo-company-1.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/logo-company-1.png	(from https://themesflat.co/html/jobtex/dashboard/candidates-dashboard.html)
00:20:12	1697/1697	---M--	200	added ('OK')	image/png	etag:%226a1-601ddc6d67420%22	https://themesflat.co/html/jobtex/images/dashboard/logo-company-2.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/logo-company-2.png	(from https://themesflat.co/html/jobtex/dashboard/candidates-dashboard.html)
00:20:12	2048/2048	---M--	200	added ('OK')	image/png	etag:%22800-601ddc6ee7c92%22	https://themesflat.co/html/jobtex/images/dashboard/logo-company-3.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/logo-company-3.png	(from https://themesflat.co/html/jobtex/dashboard/candidates-dashboard.html)
00:20:13	2765/2765	---M--	200	added ('OK')	image/png	etag:%22acd-601ddc6ee8462%22	https://themesflat.co/html/jobtex/images/dashboard/logo-company-4.png	C:/project/HangkhongWork/themesflat.co/html/jobtex/images/dashboard/logo-company-4.png	(from https://themesflat.co/html/jobtex/dashboard/candidates-dashboard.html)
